print_id,source_file,printer_id,started_at,outcome,failure_type,failure_at_frame,duration_seconds
print_1116,raw/failed/bed_adhesion/Einstein/Swan Neck Drill Jig Model edit_0.4n_0.25mm_PLA_COREONE_5h49m_20260420192035-fail.mp4,Einstein,,failure,bed_adhesion,5,0
print_1117,raw/failed/bed_adhesion/Einstein/Transition2_0.4n_0.2mm_PLA_COREONE_1h57m_20260423122129-fail.mp4,Einstein,,failure,bed_adhesion,4,1
print_1118,raw/failed/bed_adhesion/Einstein/V3.2_Crate bottom_0.4n_0.25mm_PLA_COREONE_5h42m_20260417130519-fail.mp4,Einstein,,failure,bed_adhesion,6,4
print_1119,raw/failed/bed_adhesion/Einstein/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m (1)_20251208200721-fail.mp4,Einstein,,failure,bed_adhesion,38,4
print_1120,raw/failed/bed_adhesion/Einstein/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m_20251204112038-fail.mp4,Einstein,,failure,bed_adhesion,37,2
print_1121,raw/failed/bed_adhesion/Einstein/clamV3_0.4n_0.1mm_PLA_COREONE_49m_20260305153345-fail.mp4,Einstein,,failure,bed_adhesion,7,1
print_1122,raw/failed/bed_adhesion/Einstein/final Reaction wheel isA_0.4n_0.2mm_PLA_COREONE_2h2m_20260428165424-fail.mp4,Einstein,,failure,bed_adhesion,11,4
print_1123,raw/failed/bed_adhesion/Einstein/final Reaction wheel isA_0.4n_0.2mm_PLA_COREONE_2h2m_20260428172252-fail.mp4,Einstein,,failure,bed_adhesion,6,1
print_1124,raw/failed/bed_adhesion/Einstein/handle ba_0.4n_0.2mm_PLA_COREONE_3h20m_20260305132254-fail.mp4,Einstein,,failure,bed_adhesion,5,0
print_1125,raw/failed/bed_adhesion/Einstein/led mount V2_0.4n_0.2mm_PLA_COREONE_4h21m_20260225115022-fail.mp4,Einstein,,failure,bed_adhesion,18,8
print_1126,raw/failed/bed_adhesion/Einstein/obj_3_Rugged Box top.STEP_0.4n_0.15mm_PLA_COREONE_6h55m_20260501184549-fail.mp4,Einstein,,failure,bed_adhesion,10,1
print_1127,raw/failed/bed_adhesion/Einstein/obj_3_Rugged Box top.STEP_0.4n_0.15mm_PLA_COREONE_6h55m_20260501190847-fail.mp4,Einstein,,failure,bed_adhesion,12,1
print_1128,raw/failed/bed_adhesion/Einstein/obj_5_HAND2_0.4n_0.2mm_PLA_COREONE_5h15m_20260422132940-fail.mp4,Einstein,,failure,bed_adhesion,21,4
print_1129,raw/failed/bed_adhesion/Einstein/part1_0.4n_0.2mm_PLA_COREONE_2h55m_20260505124526-fail.mp4,Einstein,,failure,bed_adhesion,44,2
print_1130,raw/failed/bed_adhesion/Einstein/rail plate_0.4n_0.25mm_PLA_COREONE_6h11m_20260324182527-fail.mp4,Einstein,,failure,bed_adhesion,23,1
print_1131,raw/failed/bed_adhesion/Einstein/unfoldedSeat v2_0.4n_0.28mm_PLA_COREONE_1h44m_20260226112904-fail.mp4,Einstein,,failure,bed_adhesion,7,5
print_1132,raw/failed/bed_adhesion/Einstein/unfoldedSeat v2_0.4n_0.28mm_PLA_COREONE_1h44m_20260226120720-fail.mp4,Einstein,,failure,bed_adhesion,7,4
print_1133,raw/failed/bed_adhesion/Einstein/wie3Plant  Pot with holes_0.4n_0.28mm_PLA_COREONE_4h19m_20260304190335-fail.mp4,Einstein,,failure,bed_adhesion,5,1
print_1134,raw/failed/bed_adhesion/Beethoven/Raffaello_0.4n_0.1mm_PLA_COREONE_16h25m_20260402211133-fail.mp4,Beethoven,,failure,bed_adhesion,8,19
print_1135,raw/failed/bed_adhesion/Beethoven/Raffaello_0.4n_0.1mm_PLA_COREONE_16h25m_20260403120201-fail.mp4,Beethoven,,failure,bed_adhesion,28,2
print_1136,raw/failed/bed_adhesion/Beethoven/complee by individual stitch-marker-cat_0.4n_0.1mm_PLA_COREONE_16m_20260312170213-fail.mp4,Beethoven,,failure,bed_adhesion,10,0
print_1137,raw/failed/bed_adhesion/Beethoven/noseconeFinal_0.4n_0.2mm_PLA_COREONE_2h10m_20260420161414-fail.mp4,Beethoven,,failure,bed_adhesion,5,0
print_1138,raw/failed/bed_adhesion/Watt/Chasis_level 2_v2_EW_0.4n_0.25mm_PLA_COREONE_1h31m_20260318163102-fail.mp4,Watt,,failure,bed_adhesion,12,2
print_1139,raw/failed/bed_adhesion/Watt/Desert's Kiss - Diorama Dice Tower - v1.2.5_0.4n_0.2mm_PLA_COREONE_6h14m_20260427171900-fail.mp4,Watt,,failure,bed_adhesion,13,2
print_1140,raw/failed/bed_adhesion/Watt/Grumpy pants 4_0.4n_0.2mm_PLA_COREONE_6h4m_20260304144441-fail.mp4,Watt,,failure,bed_adhesion,8,3
print_1141,raw/failed/bed_adhesion/Watt/MOLD4 - upper shell_0.4n_0.2mm_PLA_COREONE_2h39m_20260312115606-fail.mp4,Watt,,failure,bed_adhesion,,6
print_1142,raw/failed/bed_adhesion/Watt/Roof top_0.4n_0.25mm_PLA_COREONE_2h43m_20260420152925-fail.mp4,Watt,,failure,bed_adhesion,12,1
print_1143,raw/failed/bed_adhesion/Watt/Top_0.4n_0.2mm_PLA_COREONE_2h45m_20260320093830-fail.mp4,Watt,,failure,bed_adhesion,17,3
print_1144,raw/failed/bed_adhesion/Watt/Tube Coupler_0.4n_0.1mm_PLA_COREONE_4h23m_20260312125300-fail.mp4,Watt,,failure,bed_adhesion,9,3
print_1145,raw/failed/bed_adhesion/Watt/TwistyToySmooth_0.4n_0.2mm_PLA_COREONE_2h31m_20260319140533-fail.mp4,Watt,,failure,bed_adhesion,6,1
print_1146,raw/failed/bed_adhesion/Watt/四饼_0.4n_0.2mm_PLA_COREONE_6h45m_20260303155833-fail.mp4,Watt,,failure,bed_adhesion,96,14
print_1147,raw/failed/bed_adhesion/Hypatia/3_frame_20260511125744-fail.mp4,Hypatia,,failure,bed_adhesion,7,1
print_1148,raw/failed/bed_adhesion/Hypatia/A2_Arm_0.4n_0.2mm_PLA_COREONE_6h19m_20260319162800-fail.mp4,Hypatia,,failure,bed_adhesion,7,16
print_1149,raw/failed/bed_adhesion/Hypatia/Actuator Block_0.4n_0.2mm_PLA_COREONE_4h46m_20260429140010-fail.mp4,Hypatia,,failure,bed_adhesion,4,6
print_1150,raw/failed/bed_adhesion/Hypatia/BaseLucasA_0.4n_0.2mm_PLA_COREONE_4h47m_20260511121153-fail.mp4,Hypatia,,failure,bed_adhesion,12,1
print_1151,raw/failed/bed_adhesion/Hypatia/BaseLucasA_0.4n_0.2mm_PLA_COREONE_4h47m_20260511123630-fail.mp4,Hypatia,,failure,bed_adhesion,10,0
print_1152,raw/failed/bed_adhesion/Hypatia/BaseLucasA_0.4n_0.2mm_PLA_COREONE_4h47m_20260511174453-fail.mp4,Hypatia,,failure,bed_adhesion,10,1
print_1153,raw/failed/bed_adhesion/Hypatia/Dragon Incense Holder_0.4n_0.2mm_PLA_COREONE_5h34m_20260430172203-fail.mp4,Hypatia,,failure,bed_adhesion,5,1
print_1154,raw/failed/bed_adhesion/Hypatia/Dragon Incense Holder_0.4n_0.2mm_PLA_COREONE_5h34m_20260501114940-fail.mp4,Hypatia,,failure,bed_adhesion,14,1
print_1155,raw/failed/bed_adhesion/Hypatia/Eng_0.4n_0.2mm_PLA_COREONE_6h16m_20251203142359-fail.mp4,Hypatia,,failure,bed_adhesion,7,1
print_1156,raw/failed/bed_adhesion/Hypatia/Fins FFFF_0.4n_0.25mm_PLA_COREONE_3h24m_20260511154229-fail.mp4,Hypatia,,failure,bed_adhesion,6,2
print_1157,raw/failed/bed_adhesion/Hypatia/Hook_3mm_0.4n_0.2mm_PLA_COREONE_3h1m_20260210130028-fail.mp4,Hypatia,,failure,bed_adhesion,113,6
print_1158,raw/failed/bed_adhesion/Hypatia/Main Body 1_0.4n_0.2mm_PLA_COREONE_6h16m_20251205165636-fail.mp4,Hypatia,,failure,bed_adhesion,,1
print_1159,raw/failed/bed_adhesion/Hypatia/No gap_0.4n_0.25mm_PLA_COREONE_4h58m_20260512121219-fail.mp4,Hypatia,,failure,bed_adhesion,4,0
print_1160,raw/failed/bed_adhesion/Hypatia/Part Studio 2 - Part 1_0.4n_0.2mm_PLA_COREONE_3h56m_20260227084814-fail.mp4,Hypatia,,failure,bed_adhesion,56,49
print_1161,raw/failed/bed_adhesion/Hypatia/Robot arm 6_20251126104154-fail.mp4,Hypatia,,failure,bed_adhesion,5,1
print_1162,raw/failed/bed_adhesion/Hypatia/Robot arm 7_20251126095526-fail.mp4,Hypatia,,failure,bed_adhesion,9,2
print_1163,raw/failed/bed_adhesion/Hypatia/Robot arm 7_20251126101651-fail.mp4,Hypatia,,failure,bed_adhesion,7,1
print_1164,raw/failed/bed_adhesion/Hypatia/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m (1)_20251209144942-fail.mp4,Hypatia,,failure,bed_adhesion,39,3
print_1165,raw/failed/bed_adhesion/Hypatia/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m_20251203135651-fail.mp4,Hypatia,,failure,bed_adhesion,5,1
print_1166,raw/failed/bed_adhesion/Hypatia/bleedblock2_20251126110512-fail.mp4,Hypatia,,failure,bed_adhesion,8,1
print_1167,raw/failed/bed_adhesion/Hypatia/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260509145154-fail.mp4,Hypatia,,failure,bed_adhesion,8,0
print_1168,raw/failed/bed_adhesion/Hypatia/noseconeFinal_0.4n_0.2mm_PLA_COREONE_2h10m_20260421115931-fail.mp4,Hypatia,,failure,bed_adhesion,19,3
print_1169,raw/failed/bed_adhesion/Hypatia/obj_3_Rugged Box top.STEP_0.4n_0.15mm_PLA_COREONE_6h55m_20260505171802-fail.mp4,Hypatia,,failure,bed_adhesion,5,7
print_1170,raw/failed/bed_adhesion/Hypatia/obj_3_Rugged Box top.STEP_0.4n_0.15mm_PLA_COREONE_6h55m_20260505190931-fail.mp4,Hypatia,,failure,bed_adhesion,22,1
print_1171,raw/failed/bed_adhesion/Picasso/1x_m_black__top_arm_back_0.4n_0.2mm_PLA_COREONE_6h52m_20260228130938-fail.mp4,Picasso,,failure,bed_adhesion,,4
print_1172,raw/failed/bed_adhesion/Picasso/35mm Ice Tray Updated_0.4n_0.28mm_PLA_COREONE_2h22m_20251203135622-fail.mp4,Picasso,,failure,bed_adhesion,6,0
print_1173,raw/failed/bed_adhesion/Picasso/Part Studio 1 - Part 2_0.4n_0.2mm_PLA_COREONE_3h8m_20260224145307-fail.mp4,Picasso,,failure,bed_adhesion,10,8
print_1174,raw/failed/bed_adhesion/Picasso/SEM03-SB-ST-SW-10_FINAL_0.4n_0.2mm_PLA_COREONE_4h9m_20260216142057-fail.mp4,Picasso,,failure,bed_adhesion,51,2
print_1175,raw/failed/bed_adhesion/Picasso/SEM03-SB-ST-SW-10_FINAL_0.4n_0.2mm_PLA_COREONE_4h9m_20260216150735-fail.mp4,Picasso,,failure,bed_adhesion,48,3
print_1176,raw/failed/bed_adhesion/Picasso/Shelf V3_0.4n_0.25mm_PLA_COREONE_6h21m_20260223145204-fail.mp4,Picasso,,failure,bed_adhesion,4,0
print_1177,raw/failed/bed_adhesion/Picasso/WingB_0.4n_0.1mm_PLA_COREONE_9m_20260210135012-fail.mp4,Picasso,,failure,bed_adhesion,13,1
print_1178,raw/failed/bed_adhesion/Picasso/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m_20251203131214-fail.mp4,Picasso,,failure,bed_adhesion,,2
print_1179,raw/failed/bed_adhesion/Picasso/box-latch(2)_0.4n_0.1mm_PLA_COREONE_5h0m_20251212163009-fail.mp4,Picasso,,failure,bed_adhesion,31,2
print_1180,raw/failed/bed_adhesion/Picasso/key handle 3d print _0.4n_0.2mm_PLA_COREONE_2h29m_20260420161840-fail.mp4,Picasso,,failure,bed_adhesion,6,0
print_1181,raw/failed/spaghetti/Tolstoy/645531_2_0.4n_0.1mm_PLA_COREONE_1h13m_20260501181620-fail.mp4,Tolstoy,,failure,spaghetti,76,3
print_1182,raw/failed/spaghetti/Tolstoy/645531_2_0.4n_0.1mm_PLA_COREONE_1h13m_20260501190716-fail.mp4,Tolstoy,,failure,spaghetti,66,4
print_1183,raw/failed/spaghetti/Tolstoy/BaseLucasA_0.4n_0.2mm_PLA_COREONE_4h47m_20260509190804-fail.mp4,Tolstoy,,failure,spaghetti,272,11
print_1184,raw/failed/spaghetti/Tolstoy/JugglingTube_0.4n_0.28mm_PLA_COREONE_5h58m_20251208140144-fail.mp4,Tolstoy,,failure,spaghetti,54,1
print_1185,raw/failed/spaghetti/Tolstoy/Launch rail_0.4n_0.2mm_PLA_COREONE_6h7m_20260324200533-fail.mp4,Tolstoy,,failure,spaghetti,3719,64
print_1186,raw/failed/spaghetti/Tolstoy/OrthoArtic Hip implant v3_0.4n_0.1mm_PLA_COREONE_25m_20251128180915-fail.mp4,Tolstoy,,failure,spaghetti,128,3
print_1187,raw/failed/spaghetti/Tolstoy/Print_Follower_SO_ARM100_08k_UP_Prusa - Moving_Jaw_08d-1_0.4n_0.25mm_PLA_COREONE_5h14m_20251128135548-fail.mp4,Tolstoy,,failure,spaghetti,14,16
print_1188,raw/failed/spaghetti/Tolstoy/Scooper Design 0.75_0.4n_0.25mm_PLA_COREONE_4h42m_20260325150735-fail.mp4,Tolstoy,,failure,spaghetti,753,15
print_1189,raw/failed/spaghetti/Tolstoy/Totoro Base_0.4n_0.2mm_PLA_COREONE_3h59m_20260508160102-fail.mp4,Tolstoy,,failure,spaghetti,8,22
print_1190,raw/failed/spaghetti/Tolstoy/aabot_1 inch_0_0.4n_0.2mm_PLA_COREONE_4h57m_20251205184456-fail.mp4,Tolstoy,,failure,spaghetti,2112,37
print_1191,raw/failed/spaghetti/Tolstoy/hexScraper_0.4n_0.25mm_PLA_COREONE_2h55m_20260511163934-fail.mp4,Tolstoy,,failure,spaghetti,10,4
print_1192,raw/failed/spaghetti/Socrates/BEN&CO_3xServo Connector v3.72_0.4n_0.25mm_PLA_COREONE_8h8m_20260423174542-fail.mp4,Socrates,,failure,spaghetti,98,25
print_1193,raw/failed/spaghetti/Socrates/BEN&CO_3xServo Connector v3.72_0.4n_0.25mm_PLA_COREONE_8h8m_20260423193934-fail.mp4,Socrates,,failure,spaghetti,97,12
print_1194,raw/failed/spaghetti/Einstein/2(2)_0.4n_0.2mm_PLA_COREONE_1h19m_20260326182444-fail.mp4,Einstein,,failure,spaghetti,20,4
print_1195,raw/failed/spaghetti/Einstein/MOLD4 - upper shell_0.4n_0.2mm_PLA_COREONE_2h39m_20260311164431-fail (2).mp4,Einstein,,failure,spaghetti,1182,59
print_1196,raw/failed/spaghetti/Einstein/WEIR-bottomMiddle_0.4n_0.2mm_PLA_COREONE_3h4m_bed4_20260320114052-fail.mp4,Einstein,,failure,spaghetti,407,18
print_1197,raw/failed/spaghetti/Beethoven/1_frame_20260511121212-fail.mp4,Beethoven,,failure,spaghetti,766,14
print_1198,raw/failed/spaghetti/Beethoven/James Motor Mount_0.4n_0.25mm_PLA_COREONE_23m_20260323214854-fail.mp4,Beethoven,,failure,spaghetti,137,3
print_1199,raw/failed/spaghetti/Beethoven/Payload bay prototype 6_0.4n_0.25mm_PLA_COREONE_3h42m_20260420162804-fail.mp4,Beethoven,,failure,spaghetti,365,8
print_1200,raw/failed/spaghetti/Watt/Pole Trophy_0.4n_0.11mm_PLA_COREONE_7h1m_20260224122509-fail.mp4,Watt,,failure,spaghetti,861,39
print_1201,raw/failed/spaghetti/Hypatia/No gap_0.4n_0.25mm_PLA_COREONE_4h58m_20260512205206-fail.mp4,Hypatia,,failure,spaghetti,799,32
print_1202,raw/failed/spaghetti/Hypatia/TwistyToySmooth_0.4n_0.2mm_PLA_COREONE_2h31m_20260319113945-fail.mp4,Hypatia,,failure,spaghetti,1288,55
print_1203,raw/failed/spaghetti/Hypatia/base+finger_20251210093201-fail.mp4,Hypatia,,failure,spaghetti,273,40
print_1204,raw/failed/spaghetti/Picasso/70 diam coil redesign_lower container 70 diam_0.4n_0.25mm_PLA_COREONE_5h59m_20260320124406-fail.mp4,Picasso,,failure,spaghetti,383,17
print_1205,raw/failed/spaghetti/Picasso/Handy_Index_0.4n_0.2mm_PLA_COREONE_3h2m_20260220083718-fail.mp4,Picasso,,failure,spaghetti,35,54
print_1206,raw/failed/spaghetti/Picasso/Handy_Index_0.4n_0.2mm_PLA_COREONE_3h2m_20260221163609-fail.mp4,Picasso,,failure,spaghetti,116,23
print_1207,raw/failed/spaghetti/Picasso/Slide and Slot stl_0.4n_0.15mm_PLA_COREONE_3h33m_bed1_20260325143858-fail.mp4,Picasso,,failure,spaghetti,1131,49
print_1208,raw/failed/spaghetti/Picasso/wie2Mika plant pot_0.4n_0.28mm_PLA_COREONE_7h44m_20260303171706-fail.mp4,Picasso,,failure,spaghetti,504,47
print_1209,raw/failed/layer_shift/Tolstoy/(1) motor mount_0.4n_0.2mm_PLA_COREONE_4h13m_20260430140313-fail.mp4,Tolstoy,,failure,layer_shift,1415,31
print_1210,raw/failed/layer_shift/Tolstoy/1x_orange__top_back_0.4n_0.2mm_PLA_COREONE_6h21m_20260302145108-fail.mp4,Tolstoy,,failure,layer_shift,43,13
print_1211,raw/failed/layer_shift/Tolstoy/Base Short Ribbonx4_0.4n_0.2mm_PLA_COREONE_1h55m_1_20260220164726-fail.mp4,Tolstoy,,failure,layer_shift,187,4
print_1212,raw/failed/layer_shift/Tolstoy/Hook_3mm_Rounded_0.4n_0.25mm_PLA_COREONE_6h13m_20260131124433-fail.mp4,Tolstoy,,failure,layer_shift,506,13
print_1213,raw/failed/layer_shift/Tolstoy/IMDM-AD_0.4n_0.28mm_PLA_COREONE_3h23m_20260414122756-fail.mp4,Tolstoy,,failure,layer_shift,53,2
print_1214,raw/failed/layer_shift/Tolstoy/Portable+Cable+Winder+-+Small_0.4n_0.1mm_PLA_COREONE_4h13m_20260512141226-fail.mp4,Tolstoy,,failure,layer_shift,1691,31
print_1215,raw/failed/layer_shift/Tolstoy/SHELL_0.4n_0.2mm_PLA_COREONE_2h56m_20260326161548-fail.mp4,Tolstoy,,failure,layer_shift,11,2
print_1216,raw/failed/layer_shift/Tolstoy/Tentacle_0.4n_0.28mm_PLA_COREONE_5h58m_20251209193033-fail.mp4,Tolstoy,,failure,layer_shift,500,55
print_1217,raw/failed/layer_shift/Tolstoy/press_arm_macshay_creations_prusa_0.4n_0.2mm_PLA_COREONE_6h25m_20251202200932-fail.mp4,Tolstoy,,failure,layer_shift,51,4
print_1218,raw/failed/layer_shift/Bell/Final Flange Block_0.4n_0.25mm_PLA_COREONE_3h11m_20260505145918-fail.mp4,Bell,,failure,layer_shift,15,2
print_1219,raw/failed/layer_shift/Bell/Handy_Dock Station_0.4n_0.2mm_PLA_COREONE_2h59m_20260507160434-fail.mp4,Bell,,failure,layer_shift,318,15
print_1220,raw/failed/layer_shift/Socrates/2_FYP_BAS_C_R_v1_0.4n_0.2mm_PLA_COREONE_4h43m_20260218122635-fail.mp4,Socrates,,failure,layer_shift,258,14
print_1221,raw/failed/layer_shift/Socrates/2droidparts_0.4n_0.1mm_PLA_COREONE_2h58m_20260317160949-fail.mp4,Socrates,,failure,layer_shift,633,28
print_1222,raw/failed/layer_shift/Socrates/Base_0.4n_0.28mm_PLA_COREONE_1h13m_20260513150851-fail.mp4,Socrates,,failure,layer_shift,17,4
print_1223,raw/failed/layer_shift/Socrates/ClipLower_0.4n_0.25mm_PLA_COREONE_3h11m_20260313172141-fail.mp4,Socrates,,failure,layer_shift,633,27
print_1224,raw/failed/layer_shift/Socrates/ClipLower_0.4n_0.25mm_PLA_COREONE_3h11m_20260313193851-fail.mp4,Socrates,,failure,layer_shift,646,44
print_1225,raw/failed/layer_shift/Socrates/Final Flange Block_0.4n_0.25mm_PLA_COREONE_3h11m_20260505153020-fail.mp4,Socrates,,failure,layer_shift,18,4
print_1226,raw/failed/layer_shift/Socrates/Main Module_0.4n_0.28mm_PLA_COREONE_5h59m_20260421192642-fail.mp4,Socrates,,failure,layer_shift,388,30
print_1227,raw/failed/layer_shift/Socrates/Part Studio 2 - Part 1_0.4n_0.2mm_PLA_COREONE_3h56m_20260225171407-fail.mp4,Socrates,,failure,layer_shift,58,5
print_1228,raw/failed/layer_shift/Socrates/plate_0.4n_0.2mm_PLA_COREONE_5h4m_20260401121812-fail.mp4,Socrates,,failure,layer_shift,1215,49
print_1229,raw/failed/layer_shift/Socrates/universalcableguide_vc_0.4n_0.2mm_PLA_COREONE_4h40m_20260224131500-fail.mp4,Socrates,,failure,layer_shift,2408,102
print_1230,raw/failed/layer_shift/Einstein/BaseLucasA_0.4n_0.2mm_PLA_COREONE_4h47m_20260511195845-fail.mp4,Einstein,,failure,layer_shift,17,8
print_1231,raw/failed/layer_shift/Einstein/Lower container - 3 beacons_0.4n_0.28mm_PLA_COREONE_3h23m_20251126193133-fail (2).mp4,Einstein,,failure,layer_shift,888,39
print_1232,raw/failed/layer_shift/Einstein/Lower container - 3 beacons_0.4n_0.28mm_PLA_COREONE_3h23m_20251126193133-fail.mp4,Einstein,,failure,layer_shift,891,39
print_1233,raw/failed/layer_shift/Einstein/Octopus Head_0.4n_0.28mm_PLA_COREONE_6h42m_20251209145624-fail.mp4,Einstein,,failure,layer_shift,635,46
print_1234,raw/failed/layer_shift/Einstein/basefinal_0.4n_0.2mm_PLA_COREONE_3h17m_20260311192818-fail.mp4,Einstein,,failure,layer_shift,193,17
print_1235,raw/failed/layer_shift/Einstein/wie2Mika plant pot_0.4n_0.28mm_PLA_COREONE_7h44m_20260302192631-fail.mp4,Einstein,,failure,layer_shift,570,31
print_1236,raw/failed/layer_shift/Beethoven/70 diam coil redesign_lower container 70 diam_0.4n_0.25mm_PLA_COREONE_5h59m_20260320170929-fail.mp4,Beethoven,,failure,layer_shift,234,5
print_1237,raw/failed/layer_shift/Beethoven/Lid print_0.4n_0.2mm_PLA_COREONE_5h29m_20260428163148-fail.mp4,Beethoven,,failure,layer_shift,14,1
print_1238,raw/failed/layer_shift/Beethoven/Rocker Part 2 x2_0.4n_0.2mm_PLA_COREONE_5h26m_20260511170821-fail.mp4,Beethoven,,failure,layer_shift,586,12
print_1239,raw/failed/layer_shift/Beethoven/support (1)_0.4n_0.28mm_PLA_COREONE_4h26m_20260428104606-fail.mp4,Beethoven,,failure,layer_shift,14,3
print_1240,raw/failed/layer_shift/Watt/1x_green__top_front_0.4n_0.28mm_PLA_COREONE_3h12m_20260323165753-fail.mp4,Watt,,failure,layer_shift,966,41
print_1241,raw/failed/layer_shift/Watt/1x_green__top_front_0.4n_0.28mm_PLA_COREONE_3h12m_20260324160005-fail.mp4,Watt,,failure,layer_shift,953,42
print_1242,raw/failed/layer_shift/Watt/Avion furtif_0.4n_0.2mm_PLA_COREONE_2h10m_20260422115745-fail.mp4,Watt,,failure,layer_shift,186,18
print_1243,raw/failed/layer_shift/Watt/Desert's Kiss - Diorama Dice Tower - v1.2.5_0.4n_0.2mm_PLA_COREONE_6h14m_20260427204411-fail.mp4,Watt,,failure,layer_shift,1419,58
print_1244,raw/failed/layer_shift/Watt/wie2Mika plant pot_0.4n_0.28mm_PLA_COREONE_7h44m_20260305151241-fail.mp4,Watt,,failure,layer_shift,1225,69
print_1245,raw/failed/layer_shift/Watt/四饼_0.4n_0.2mm_PLA_COREONE_6h45m_20260303155833-fail.mp4,Watt,,failure,layer_shift,93,14
print_1246,raw/failed/layer_shift/Hypatia/Chasis Layer 2 v2- simra n aza_0.4n_0.2mm_PLA_COREONE_4h40m_20260309171249-fail.mp4,Hypatia,,failure,layer_shift,882,37
print_1247,raw/failed/layer_shift/Hypatia/Handy_Pinkie_0.4n_0.2mm_PLA_COREONE_4h21m_20260221163538-fail.mp4,Hypatia,,failure,layer_shift,111,20
print_1248,raw/failed/layer_shift/Hypatia/Hey Ya_0.4n_0.12mm_PLA_COREONE_4h12m_20260515094517-fail.mp4,Hypatia,,failure,layer_shift,147,55
print_1249,raw/failed/layer_shift/Hypatia/Hook_3mm_0.4n_0.2mm_PLA_COREONE_3h1m_20260210130028-fail.mp4,Hypatia,,failure,layer_shift,101,6
print_1250,raw/failed/layer_shift/Hypatia/Hook_3mm_Rounded_0.4n_0.25mm_PLA_COREONE_6h13m_20260131133820-fail.mp4,Hypatia,,failure,layer_shift,412,28
print_1251,raw/failed/layer_shift/Hypatia/Part Studio 2 - Part 1_0.4n_0.2mm_PLA_COREONE_3h56m_20260227084814-fail.mp4,Hypatia,,failure,layer_shift,54,49
print_1252,raw/failed/layer_shift/Hypatia/Scooper Design Prototype_0.4n_0.28mm_PLA_COREONE_5h6m_20260227180429-fail.mp4,Hypatia,,failure,layer_shift,1410,64
print_1253,raw/failed/layer_shift/Hypatia/goggles_0.4n_0.2mm_PLA_COREONE_7h12m_20260430174338-fail.mp4,Hypatia,,failure,layer_shift,63,13
print_1254,raw/failed/layer_shift/Hypatia/obj_3_Rugged Box top.STEP_0.4n_0.15mm_PLA_COREONE_6h55m_20260505171802-fail.mp4,Hypatia,,failure,layer_shift,20,7
print_1255,raw/failed/layer_shift/Picasso/Chasis Layer 2 v2- simra n aza_0.4n_0.2mm_PLA_COREONE_4h40m_20260309122746-fail.mp4,Picasso,,failure,layer_shift,1081,82
print_1256,raw/failed/layer_shift/Picasso/Part Studio 2 - Part 1_0.4n_0.2mm_PLA_COREONE_3h56m_20260225133100-fail.mp4,Picasso,,failure,layer_shift,132,13
print_1257,raw/failed/other/Tolstoy/2023-hogwarts-lamp-miniworld3d_0.4n_0.1mm_PLA_COREONE_3h55m_20260514173203-fail.mp4,Tolstoy,,failure,other,,18
print_1258,raw/failed/other/Socrates/Battery Exo bottom halved 2_0.4n_0.2mm_PLA_COREONE_3h35m_20260428165606-fail.mp4,Socrates,,failure,other,6,2
print_1259,raw/failed/other/Socrates/Perch_0.4n_0.28mm_PLA_COREONE_1h42m_20260422115158-fail.mp4,Socrates,,failure,other,76,4
print_1260,raw/failed/other/Socrates/Vertical Chassis connection_0.4n_0.2mm_PLA_COREONE_4h47m_20251208122916-fail.mp4,Socrates,,failure,other,,77
print_1261,raw/failed/other/Socrates/pcb_enclosure_side_cable_checked_base_80x62x28_0.4n_0.2mm_PLA_COREONE_1h0m_20260505114936-fail.mp4,Socrates,,failure,other,9,1
print_1262,raw/failed/other/Socrates/tyres and holes_0.4n_0.2mm_PLA_COREONE_6h20m_20260223180811-fail.mp4,Socrates,,failure,other,5,1
print_1263,raw/failed/other/Socrates/tyres and holes_0.4n_0.2mm_PLA_COREONE_6h20m_20260223185102-fail.mp4,Socrates,,failure,other,4,0
print_1264,raw/failed/other/Einstein/Middle Section v13_0.4n_0.2mm_PLA_COREONE_4h37m_20260324141707-fail (2).mp4,Einstein,,failure,other,1502,83
print_1265,raw/failed/other/Einstein/Middle Section v13_0.4n_0.2mm_PLA_COREONE_4h37m_20260324141707-fail.mp4,Einstein,,failure,other,,83
print_1266,raw/failed/other/Einstein/Nami_0.4n_0.2mm_PLA_COREONE_6h13m_20260504101225-fail.mp4,Einstein,,failure,other,,4
print_1267,raw/failed/other/Einstein/Perch_0.4n_0.28mm_PLA_COREONE_1h42m_20260422115413-fail.mp4,Einstein,,failure,other,69,4
print_1268,raw/failed/other/Einstein/Servo Connector v4.38_0.4n_0.2mm_PLA_COREONE_1h49m_20260424125920-fail.mp4,Einstein,,failure,other,636,28
print_1269,raw/failed/other/Einstein/penArmHolder_0.4n_0.2mm_PLA_COREONE_2h6m_20260318143405-fail.mp4,Einstein,,failure,other,335,17
